0
恭迎农历九月三十日药师佛圣诞。南无药师琉璃光如来。南无药师琉璃光如来。南无药师琉璃光如来。
[0.5212686061859131, 0.5426516532897949, 0.4246550500392914, 0.26094740629196167, 0.5596072673797607]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5017962455749512, 0.5501315593719482, 0.41972190141677856, 0.2539141774177551, 0.5541115403175354]
[0.5211977362632751, 0.5721980929374695, 0.44263389706611633, 0.2731609344482422, 0.5354593396186829]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5212686061859131, 0.5426516532897949, 0.4246550500392914, 0.26094740629196167, 0.5596072673797607]
[0.5070725679397583, 0.5795678496360779, 0.4309682846069336, 0.25872695446014404, 0.538472592830658]
[0.5078898668289185, 0.5378060936927795, 0.5296658873558044, 0.4720855951309204, 0.53460294008255]
[0.514091432094574, 0.5695805549621582, 0.42155343294143677, 0.2841312289237976, 0.5458709597587585]
[0.5145899653434753, 0.5764573812484741, 0.4297204911708832, 0.286327064037323, 0.5315572619438171]
[0.5879564881324768, 0.5097185373306274, 0.42426353693008423, 0.30831947922706604, 0.6051779985427856]
[0.47626781463623047, 0.563987135887146, 0.4408378303050995, 0.30074506998062134, 0.5201403498649597]
